Local time,Open,High,Low,Close,Volume
17.10.2024 06:59:00.000 GMT+0200,5828.510,5828.510,5828.380,5828.380,0.0013
17.10.2024 07:00:00.000 GMT+0200,5828.152,5828.630,5828.140,5828.630,0.0087
17.10.2024 07:01:00.000 GMT+0200,5828.754,5828.877,5828.149,5828.149,0.0067
17.10.2024 07:02:00.000 GMT+0200,5827.896,5828.317,5827.640,5828.131,0.0121
17.10.2024 07:03:00.000 GMT+0200,5828.390,5828.642,5828.263,5828.522,0.01
17.10.2024 07:04:00.000 GMT+0200,5828.639,5828.892,5828.384,5828.634,0.0067
17.10.2024 07:05:00.000 GMT+0200,5828.513,5828.937,5828.447,5828.937,0.0054
17.10.2024 07:06:00.000 GMT+0200,5829.142,5829.142,5829.010,5829.130,0.002
17.10.2024 07:07:00.000 GMT+0200,5829.130,5829.130,5829.130,5829.130,0
17.10.2024 07:08:00.000 GMT+0200,5829.260,5829.864,5829.260,5829.627,0.0054
17.10.2024 07:09:00.000 GMT+0200,5829.927,5829.927,5829.621,5829.621,0.0087
17.10.2024 07:10:00.000 GMT+0200,5829.807,5830.126,5829.624,5829.624,0.0087
17.10.2024 07:11:00.000 GMT+0200,5829.880,5829.889,5829.377,5829.624,0.01
17.10.2024 07:12:00.000 GMT+0200,5829.567,5829.687,5829.389,5829.389,0.002
17.10.2024 07:13:00.000 GMT+0200,5829.636,5829.886,5829.636,5829.886,0.0013
17.10.2024 07:14:00.000 GMT+0200,5830.142,5830.386,5830.131,5830.131,0.0027
17.10.2024 07:15:00.000 GMT+0200,5830.389,5830.389,5830.127,5830.363,0.01
17.10.2024 07:16:00.000 GMT+0200,5830.601,5830.917,5830.351,5830.917,0.0054
17.10.2024 07:17:00.000 GMT+0200,5830.616,5831.351,5830.616,5831.351,0.0027
17.10.2024 07:18:00.000 GMT+0200,5831.104,5831.417,5831.101,5831.157,0.0094
17.10.2024 07:19:00.000 GMT+0200,5830.862,5831.600,5830.721,5831.122,0.0188
17.10.2024 07:20:00.000 GMT+0200,5831.239,5831.619,5831.239,5831.619,0.0127
17.10.2024 07:21:00.000 GMT+0200,5831.917,5832.167,5831.629,5831.629,0.0033
17.10.2024 07:22:00.000 GMT+0200,5831.481,5831.481,5831.114,5831.117,0.0033
17.10.2024 07:23:00.000 GMT+0200,5831.364,5831.427,5831.117,5831.126,0.006
17.10.2024 07:24:00.000 GMT+0200,5831.379,5831.872,5831.361,5831.361,0.0074
17.10.2024 07:25:00.000 GMT+0200,5831.132,5831.373,5831.117,5831.132,0.0047
17.10.2024 07:26:00.000 GMT+0200,5831.256,5831.367,5830.871,5830.880,0.008
17.10.2024 07:27:00.000 GMT+0200,5831.129,5831.129,5830.633,5830.889,0.0087
17.10.2024 07:28:00.000 GMT+0200,5830.744,5830.937,5830.636,5830.937,0.004
17.10.2024 07:29:00.000 GMT+0200,5830.630,5830.889,5830.143,5830.143,0.0033
17.10.2024 07:30:00.000 GMT+0200,5829.902,5831.611,5829.637,5830.380,0.0261
17.10.2024 07:31:00.000 GMT+0200,5830.639,5832.372,5830.639,5832.351,0.0181
17.10.2024 07:32:00.000 GMT+0200,5832.249,5833.859,5832.117,5832.854,0.0168
17.10.2024 07:33:00.000 GMT+0200,5833.110,5833.859,5833.101,5833.859,0.0107
17.10.2024 07:34:00.000 GMT+0200,5833.597,5834.112,5833.591,5834.103,0.01
17.10.2024 07:35:00.000 GMT+0200,5833.853,5834.846,5833.853,5834.602,0.0114
17.10.2024 07:36:00.000 GMT+0200,5834.729,5835.589,5834.581,5835.577,0.0168
17.10.2024 07:37:00.000 GMT+0200,5835.331,5835.331,5834.594,5834.897,0.0201
17.10.2024 07:38:00.000 GMT+0200,5835.090,5835.842,5835.090,5835.824,0.006
17.10.2024 07:39:00.000 GMT+0200,5835.713,5835.842,5835.331,5835.842,0.0154
17.10.2024 07:40:00.000 GMT+0200,5835.584,5835.824,5834.831,5835.084,0.0168
17.10.2024 07:41:00.000 GMT+0200,5834.846,5835.343,5834.362,5834.844,0.0241
17.10.2024 07:42:00.000 GMT+0200,5834.606,5834.856,5834.606,5834.856,0.008
17.10.2024 07:43:00.000 GMT+0200,5834.594,5835.102,5834.594,5834.847,0.0134
17.10.2024 07:44:00.000 GMT+0200,5835.102,5835.102,5834.847,5835.090,0.0027
17.10.2024 07:45:00.000 GMT+0200,5835.226,5835.852,5835.093,5835.852,0.0141
17.10.2024 07:46:00.000 GMT+0200,5836.087,5836.087,5835.331,5835.527,0.0208
17.10.2024 07:47:00.000 GMT+0200,5835.587,5835.602,5835.106,5835.602,0.01
17.10.2024 07:48:00.000 GMT+0200,5835.843,5836.157,5835.711,5836.027,0.0067
17.10.2024 07:49:00.000 GMT+0200,5835.847,5835.976,5835.224,5835.856,0.0114
17.10.2024 07:50:00.000 GMT+0200,5835.727,5835.727,5835.116,5835.167,0.008
17.10.2024 07:51:00.000 GMT+0200,5834.854,5835.841,5834.854,5835.841,0.0127
17.10.2024 07:52:00.000 GMT+0200,5835.622,5836.109,5835.417,5836.109,0.0067
17.10.2024 07:53:00.000 GMT+0200,5835.983,5835.984,5835.620,5835.863,0.006
17.10.2024 07:54:00.000 GMT+0200,5835.632,5835.872,5835.363,5835.629,0.0094
17.10.2024 07:55:00.000 GMT+0200,5835.610,5836.157,5835.610,5836.091,0.0107
17.10.2024 07:56:00.000 GMT+0200,5835.907,5836.157,5835.610,5836.157,0.0074
17.10.2024 07:57:00.000 GMT+0200,5836.356,5836.356,5835.851,5835.851,0.0033
17.10.2024 07:58:00.000 GMT+0200,5835.867,5836.372,5835.864,5835.864,0.0087
17.10.2024 07:59:00.000 GMT+0200,5835.753,5835.876,5835.371,5835.374,0.0087
17.10.2024 08:00:00.000 GMT+0200,5835.642,5836.876,5835.642,5836.367,0.0418
17.10.2024 08:01:00.000 GMT+0200,5836.177,5836.386,5835.383,5836.117,0.0499
17.10.2024 08:02:00.000 GMT+0200,5835.886,5836.244,5835.624,5835.886,0.0216
17.10.2024 08:03:00.000 GMT+0200,5835.762,5835.896,5834.897,5835.141,0.0405
17.10.2024 08:04:00.000 GMT+0200,5835.384,5835.384,5834.647,5835.141,0.0189
17.10.2024 08:05:00.000 GMT+0200,5835.390,5835.390,5834.900,5835.144,0.0229
17.10.2024 08:06:00.000 GMT+0200,5835.026,5836.197,5834.650,5836.197,0.0216
17.10.2024 08:07:00.000 GMT+0200,5835.896,5838.917,5835.896,5838.604,0.0675
17.10.2024 08:08:00.000 GMT+0200,5838.851,5838.851,5837.130,5837.870,0.0351
17.10.2024 08:09:00.000 GMT+0200,5838.111,5838.917,5837.856,5838.112,0.0689
17.10.2024 08:10:00.000 GMT+0200,5837.856,5838.857,5837.856,5838.361,0.0432
17.10.2024 08:11:00.000 GMT+0200,5838.351,5840.337,5838.351,5840.337,0.058
17.10.2024 08:12:00.000 GMT+0200,5840.451,5841.387,5839.594,5841.074,0.0662
17.10.2024 08:13:00.000 GMT+0200,5840.824,5841.077,5840.147,5840.587,0.0675
17.10.2024 08:14:00.000 GMT+0200,5840.334,5840.606,5839.474,5840.594,0.0527
17.10.2024 08:15:00.000 GMT+0200,5840.344,5841.349,5840.242,5841.349,0.0513
17.10.2024 08:16:00.000 GMT+0200,5841.217,5841.602,5840.841,5841.590,0.0338
17.10.2024 08:17:00.000 GMT+0200,5841.464,5841.464,5840.600,5840.841,0.0419
17.10.2024 08:18:00.000 GMT+0200,5840.591,5841.587,5840.591,5841.349,0.0351
17.10.2024 08:19:00.000 GMT+0200,5841.476,5841.647,5841.109,5841.589,0.0513
17.10.2024 08:20:00.000 GMT+0200,5841.887,5842.329,5841.342,5841.834,0.0635
17.10.2024 08:21:00.000 GMT+0200,5842.147,5842.832,5842.090,5842.567,0.0378
17.10.2024 08:22:00.000 GMT+0200,5842.709,5842.811,5841.337,5841.602,0.0742
17.10.2024 08:23:00.000 GMT+0200,5841.407,5842.077,5840.217,5840.647,0.0662
17.10.2024 08:24:00.000 GMT+0200,5840.473,5840.850,5840.091,5840.596,0.0553
17.10.2024 08:25:00.000 GMT+0200,5840.840,5841.102,5840.591,5840.840,0.054
17.10.2024 08:26:00.000 GMT+0200,5840.979,5842.092,5840.834,5841.837,0.0621
17.10.2024 08:27:00.000 GMT+0200,5841.657,5842.092,5841.331,5841.596,0.0257
17.10.2024 08:28:00.000 GMT+0200,5841.842,5842.213,5841.097,5841.824,0.0405
17.10.2024 08:29:00.000 GMT+0200,5842.071,5842.207,5841.581,5841.897,0.0486
17.10.2024 08:30:00.000 GMT+0200,5842.137,5843.127,5842.083,5842.842,0.0824
17.10.2024 08:31:00.000 GMT+0200,5843.070,5843.203,5842.074,5842.580,0.0783
17.10.2024 08:32:00.000 GMT+0200,5842.466,5843.329,5842.077,5843.329,0.0486
17.10.2024 08:33:00.000 GMT+0200,5843.627,5843.627,5842.821,5843.314,0.0446
17.10.2024 08:34:00.000 GMT+0200,5843.567,5843.582,5843.314,5843.561,0.0243
17.10.2024 08:35:00.000 GMT+0200,5843.554,5843.554,5842.804,5843.060,0.0229
17.10.2024 08:36:00.000 GMT+0200,5843.312,5843.829,5843.312,5843.567,0.0391
17.10.2024 08:37:00.000 GMT+0200,5843.814,5844.816,5843.814,5844.804,0.0446
17.10.2024 08:38:00.000 GMT+0200,5845.051,5849.493,5844.819,5849.006,0.0904
17.10.2024 08:39:00.000 GMT+0200,5849.177,5849.177,5846.773,5848.017,0.0594
17.10.2024 08:40:00.000 GMT+0200,5847.827,5849.270,5847.527,5849.014,0.0513
17.10.2024 08:41:00.000 GMT+0200,5849.140,5849.327,5848.283,5849.077,0.0635
17.10.2024 08:42:00.000 GMT+0200,5848.770,5849.197,5847.772,5848.263,0.0864
17.10.2024 08:43:00.000 GMT+0200,5848.383,5848.759,5847.529,5847.772,0.0621
17.10.2024 08:44:00.000 GMT+0200,5848.004,5848.317,5847.577,5847.902,0.0364
17.10.2024 08:45:00.000 GMT+0200,5847.751,5848.526,5847.024,5848.261,0.0513
17.10.2024 08:46:00.000 GMT+0200,5848.514,5848.779,5848.019,5848.764,0.0553
17.10.2024 08:47:00.000 GMT+0200,5848.523,5849.022,5848.207,5849.004,0.0405
17.10.2024 08:48:00.000 GMT+0200,5849.269,5849.766,5848.769,5849.012,0.0419
17.10.2024 08:49:00.000 GMT+0200,5848.880,5849.250,5848.004,5849.250,0.0405
17.10.2024 08:50:00.000 GMT+0200,5849.437,5850.047,5848.763,5849.244,0.0675
17.10.2024 08:51:00.000 GMT+0200,5849.127,5849.557,5848.751,5849.509,0.0499
17.10.2024 08:52:00.000 GMT+0200,5849.386,5849.437,5848.817,5849.256,0.0419
17.10.2024 08:53:00.000 GMT+0200,5849.001,5849.262,5848.017,5848.327,0.0405
17.10.2024 08:54:00.000 GMT+0200,5848.147,5848.327,5847.274,5847.337,0.0378
17.10.2024 08:55:00.000 GMT+0200,5847.514,5848.032,5846.281,5846.539,0.0648
17.10.2024 08:56:00.000 GMT+0200,5846.293,5846.299,5845.227,5846.044,0.0621
17.10.2024 08:57:00.000 GMT+0200,5846.303,5847.779,5845.797,5847.532,0.0635
17.10.2024 08:58:00.000 GMT+0200,5847.292,5848.327,5847.292,5847.770,0.0513
17.10.2024 08:59:00.000 GMT+0200,5847.524,5848.017,5846.774,5847.587,0.0837
17.10.2024 09:00:00.000 GMT+0200,5847.650,5848.276,5847.027,5847.281,0.1431
17.10.2024 09:01:00.000 GMT+0200,5847.546,5849.022,5847.284,5848.751,0.0837
17.10.2024 09:02:00.000 GMT+0200,5849.022,5849.263,5848.032,5849.260,0.1188
17.10.2024 09:03:00.000 GMT+0200,5849.137,5849.507,5848.017,5848.153,0.0783
17.10.2024 09:04:00.000 GMT+0200,5848.270,5848.270,5846.901,5847.786,0.0486
17.10.2024 09:05:00.000 GMT+0200,5847.909,5848.776,5846.041,5847.647,0.0864
17.10.2024 09:06:00.000 GMT+0200,5847.542,5847.793,5846.809,5846.809,0.0621
17.10.2024 09:07:00.000 GMT+0200,5846.911,5847.847,5846.531,5846.802,0.081
17.10.2024 09:08:00.000 GMT+0200,5847.027,5847.527,5846.050,5846.534,0.1134
17.10.2024 09:09:00.000 GMT+0200,5846.284,5847.087,5845.800,5846.521,0.0904
17.10.2024 09:10:00.000 GMT+0200,5846.780,5848.254,5846.777,5847.827,0.0756
17.10.2024 09:11:00.000 GMT+0200,5848.032,5848.257,5847.039,5847.776,0.0824
17.10.2024 09:12:00.000 GMT+0200,5848.017,5848.024,5847.157,5847.786,0.0594
17.10.2024 09:13:00.000 GMT+0200,5847.660,5848.517,5847.660,5847.837,0.0419
17.10.2024 09:14:00.000 GMT+0200,5847.521,5847.789,5846.294,5846.294,0.0648
17.10.2024 09:15:00.000 GMT+0200,5846.182,5847.539,5846.059,5847.031,0.0419
17.10.2024 09:16:00.000 GMT+0200,5846.847,5848.087,5846.781,5848.024,0.0391
17.10.2024 09:17:00.000 GMT+0200,5847.774,5848.542,5847.271,5848.137,0.0391
17.10.2024 09:18:00.000 GMT+0200,5848.273,5848.532,5846.062,5846.562,0.081
17.10.2024 09:19:00.000 GMT+0200,5846.312,5847.467,5846.107,5847.302,0.0459
17.10.2024 09:20:00.000 GMT+0200,5847.847,5847.847,5846.771,5847.539,0.0648
17.10.2024 09:21:00.000 GMT+0200,5847.780,5848.077,5847.542,5848.023,0.0432
17.10.2024 09:22:00.000 GMT+0200,5847.900,5848.577,5847.771,5848.032,0.0594
17.10.2024 09:23:00.000 GMT+0200,5848.150,5848.261,5847.024,5848.033,0.054
17.10.2024 09:24:00.000 GMT+0200,5847.894,5848.030,5846.041,5846.041,0.0648
17.10.2024 09:25:00.000 GMT+0200,5846.347,5848.511,5846.056,5848.264,0.0662
17.10.2024 09:26:00.000 GMT+0200,5848.147,5849.017,5847.837,5849.017,0.0675
17.10.2024 09:27:00.000 GMT+0200,5848.770,5849.026,5848.036,5848.514,0.0459
17.10.2024 09:28:00.000 GMT+0200,5848.283,5848.817,5847.907,5848.014,0.0742
17.10.2024 09:29:00.000 GMT+0200,5847.827,5849.017,5847.773,5848.523,0.0378
17.10.2024 09:30:00.000 GMT+0200,5848.394,5849.512,5848.394,5849.504,0.0446
17.10.2024 09:31:00.000 GMT+0200,5849.380,5850.981,5849.251,5850.981,0.0283
17.10.2024 09:32:00.000 GMT+0200,5850.740,5851.983,5849.991,5851.983,0.0621
17.10.2024 09:33:00.000 GMT+0200,5851.727,5852.989,5851.240,5852.477,0.0486
17.10.2024 09:34:00.000 GMT+0200,5852.287,5852.480,5851.500,5851.753,0.058
17.10.2024 09:35:00.000 GMT+0200,5851.996,5852.742,5851.750,5852.591,0.0432
17.10.2024 09:36:00.000 GMT+0200,5852.733,5853.537,5852.606,5853.221,0.0311
17.10.2024 09:37:00.000 GMT+0200,5853.252,5853.737,5852.987,5853.009,0.0216
17.10.2024 09:38:00.000 GMT+0200,5853.256,5853.752,5853.249,5853.743,0.0135
17.10.2024 09:39:00.000 GMT+0200,5854.002,5854.239,5853.242,5853.989,0.0459
17.10.2024 09:40:00.000 GMT+0200,5854.224,5854.224,5852.983,5853.221,0.0446
17.10.2024 09:41:00.000 GMT+0200,5853.474,5853.724,5852.114,5852.252,0.027
17.10.2024 09:42:00.000 GMT+0200,5852.493,5853.239,5852.227,5852.492,0.0553
17.10.2024 09:43:00.000 GMT+0200,5852.360,5852.724,5850.991,5851.487,0.0486
17.10.2024 09:44:00.000 GMT+0200,5851.364,5852.234,5850.994,5852.234,0.0486
17.10.2024 09:45:00.000 GMT+0200,5852.481,5852.481,5851.007,5851.007,0.0527
17.10.2024 09:46:00.000 GMT+0200,5851.269,5851.389,5850.501,5850.516,0.0486
17.10.2024 09:47:00.000 GMT+0200,5850.751,5850.817,5850.276,5850.772,0.0121
17.10.2024 09:48:00.000 GMT+0200,5850.501,5851.990,5850.501,5851.749,0.0229
17.10.2024 09:49:00.000 GMT+0200,5851.617,5851.759,5851.250,5851.500,0.0594
17.10.2024 09:50:00.000 GMT+0200,5851.620,5852.057,5851.006,5851.750,0.0499
17.10.2024 09:51:00.000 GMT+0200,5851.754,5851.817,5851.016,5851.754,0.0311
17.10.2024 09:52:00.000 GMT+0200,5851.639,5851.769,5851.003,5851.257,0.0432
17.10.2024 09:53:00.000 GMT+0200,5851.004,5851.883,5850.532,5851.757,0.0297
17.10.2024 09:54:00.000 GMT+0200,5851.504,5851.754,5850.827,5851.026,0.0311
17.10.2024 09:55:00.000 GMT+0200,5851.134,5851.134,5850.267,5850.514,0.0338
17.10.2024 09:56:00.000 GMT+0200,5850.457,5851.637,5850.270,5851.263,0.0419
17.10.2024 09:57:00.000 GMT+0200,5851.026,5851.263,5850.764,5851.251,0.0419
17.10.2024 09:58:00.000 GMT+0200,5851.273,5852.317,5851.020,5851.892,0.0216
17.10.2024 09:59:00.000 GMT+0200,5852.010,5852.927,5852.010,5852.741,0.0391
17.10.2024 10:00:00.000 GMT+0200,5852.633,5855.473,5852.506,5855.473,0.104
17.10.2024 10:01:00.000 GMT+0200,5855.723,5856.277,5855.353,5856.277,0.0958
17.10.2024 10:02:00.000 GMT+0200,5855.979,5855.979,5854.742,5855.460,0.0662
17.10.2024 10:03:00.000 GMT+0200,5855.710,5855.723,5854.961,5855.720,0.0513
17.10.2024 10:04:00.000 GMT+0200,5856.027,5856.027,5854.252,5854.992,0.058
17.10.2024 10:05:00.000 GMT+0200,5855.116,5855.537,5854.863,5855.239,0.0378
17.10.2024 10:06:00.000 GMT+0200,5855.037,5855.489,5853.851,5853.990,0.0405
17.10.2024 10:07:00.000 GMT+0200,5854.240,5854.252,5852.000,5852.241,0.0486
17.10.2024 10:08:00.000 GMT+0200,5852.494,5853.981,5852.494,5853.740,0.0338
17.10.2024 10:09:00.000 GMT+0200,5853.971,5854.730,5853.487,5854.730,0.054
17.10.2024 10:10:00.000 GMT+0200,5854.480,5854.982,5853.746,5854.242,0.0405
17.10.2024 10:11:00.000 GMT+0200,5854.489,5855.236,5854.240,5855.236,0.0419
17.10.2024 10:12:00.000 GMT+0200,5855.372,5855.527,5854.851,5854.851,0.0527
17.10.2024 10:13:00.000 GMT+0200,5855.047,5855.474,5854.471,5854.547,0.0378
17.10.2024 10:14:00.000 GMT+0200,5854.996,5855.473,5854.239,5855.002,0.0419
17.10.2024 10:15:00.000 GMT+0200,5854.740,5855.486,5854.499,5854.993,0.0378
17.10.2024 10:16:00.000 GMT+0200,5854.917,5855.619,5854.623,5855.231,0.0311
17.10.2024 10:17:00.000 GMT+0200,5855.480,5856.729,5855.480,5856.112,0.0472
17.10.2024 10:18:00.000 GMT+0200,5856.221,5857.081,5855.971,5856.976,0.0216
17.10.2024 10:19:00.000 GMT+0200,5856.720,5856.720,5855.557,5855.557,0.0324
17.10.2024 10:20:00.000 GMT+0200,5855.797,5857.277,5855.731,5856.982,0.0351
17.10.2024 10:21:00.000 GMT+0200,5857.214,5857.467,5856.477,5856.477,0.0338
17.10.2024 10:22:00.000 GMT+0200,5856.236,5856.742,5856.236,5856.236,0.0189
17.10.2024 10:23:00.000 GMT+0200,5856.104,5857.037,5856.104,5856.492,0.0499
17.10.2024 10:24:00.000 GMT+0200,5856.733,5857.230,5856.474,5857.230,0.0216
17.10.2024 10:25:00.000 GMT+0200,5856.983,5856.983,5856.481,5856.481,0.0162
17.10.2024 10:26:00.000 GMT+0200,5856.746,5856.996,5856.234,5856.980,0.027
17.10.2024 10:27:00.000 GMT+0200,5856.847,5857.471,5856.727,5857.233,0.0203
17.10.2024 10:28:00.000 GMT+0200,5857.351,5858.479,5857.236,5858.479,0.0176
17.10.2024 10:29:00.000 GMT+0200,5858.726,5859.267,5858.527,5859.229,0.0148
17.10.2024 10:30:00.000 GMT+0200,5859.454,5860.832,5859.214,5860.757,0.0378
17.10.2024 10:31:00.000 GMT+0200,5860.956,5861.007,5860.207,5860.447,0.0229
17.10.2024 10:32:00.000 GMT+0200,5860.336,5860.697,5859.960,5860.697,0.0229
17.10.2024 10:33:00.000 GMT+0200,5860.944,5861.503,5860.700,5861.006,0.0243
17.10.2024 10:34:00.000 GMT+0200,5860.751,5860.763,5859.773,5860.007,0.0243
17.10.2024 10:35:00.000 GMT+0200,5860.254,5860.516,5859.011,5859.011,0.0378
17.10.2024 10:36:00.000 GMT+0200,5859.279,5859.827,5859.017,5859.267,0.0203
17.10.2024 10:37:00.000 GMT+0200,5859.457,5860.022,5859.279,5859.776,0.0189
17.10.2024 10:38:00.000 GMT+0200,5860.017,5860.772,5860.017,5860.257,0.0459
17.10.2024 10:39:00.000 GMT+0200,5860.011,5860.011,5859.264,5859.264,0.0068
17.10.2024 10:40:00.000 GMT+0200,5859.517,5859.827,5859.264,5859.523,0.0283
17.10.2024 10:41:00.000 GMT+0200,5859.273,5859.776,5859.271,5859.517,0.0094
17.10.2024 10:42:00.000 GMT+0200,5859.782,5859.827,5859.274,5859.827,0.0108
17.10.2024 10:43:00.000 GMT+0200,5859.532,5860.032,5859.514,5859.532,0.0121
17.10.2024 10:44:00.000 GMT+0200,5859.644,5859.644,5858.786,5859.524,0.0148
17.10.2024 10:45:00.000 GMT+0200,5859.292,5859.530,5859.052,5859.293,0.0108
17.10.2024 10:46:00.000 GMT+0200,5859.286,5860.033,5859.283,5859.774,0.0283
17.10.2024 10:47:00.000 GMT+0200,5859.901,5860.530,5859.771,5860.530,0.0121
17.10.2024 10:48:00.000 GMT+0200,5860.653,5861.156,5860.166,5860.894,0.0297
17.10.2024 10:49:00.000 GMT+0200,5860.792,5861.327,5860.524,5861.017,0.0162
17.10.2024 10:50:00.000 GMT+0200,5860.786,5861.273,5860.786,5860.792,0.0094
17.10.2024 10:51:00.000 GMT+0200,5861.077,5861.327,5860.789,5860.789,0.0108
17.10.2024 10:52:00.000 GMT+0200,5860.894,5861.042,5860.783,5860.783,0.0121
17.10.2024 10:53:00.000 GMT+0200,5860.533,5862.501,5860.530,5862.020,0.0229
17.10.2024 10:54:00.000 GMT+0200,5861.770,5863.262,5861.770,5862.751,0.0351
17.10.2024 10:55:00.000 GMT+0200,5863.013,5863.262,5862.384,5862.522,0.0364
17.10.2024 10:56:00.000 GMT+0200,5862.396,5862.519,5861.776,5862.513,0.027
17.10.2024 10:57:00.000 GMT+0200,5862.766,5862.766,5861.776,5862.026,0.0243
17.10.2024 10:58:00.000 GMT+0200,5862.146,5863.266,5862.026,5863.266,0.0283
17.10.2024 10:59:00.000 GMT+0200,5863.509,5863.509,5862.751,5863.004,0.0216
17.10.2024 11:00:00.000 GMT+0200,5863.272,5863.512,5863.004,5863.266,0.0176
17.10.2024 11:01:00.000 GMT+0200,5863.501,5863.991,5863.254,5863.642,0.0176
17.10.2024 11:02:00.000 GMT+0200,5863.807,5863.807,5863.266,5863.266,0.0148
17.10.2024 11:03:00.000 GMT+0200,5863.507,5863.997,5863.010,5863.756,0.027
17.10.2024 11:04:00.000 GMT+0200,5863.994,5864.057,5863.272,5863.516,0.0257
17.10.2024 11:05:00.000 GMT+0200,5863.317,5863.519,5863.001,5863.516,0.0257
17.10.2024 11:06:00.000 GMT+0200,5863.751,5864.747,5863.567,5864.509,0.027
17.10.2024 11:07:00.000 GMT+0200,5864.611,5865.547,5864.491,5864.990,0.0338
17.10.2024 11:08:00.000 GMT+0200,5864.762,5864.762,5863.766,5863.766,0.0068
17.10.2024 11:09:00.000 GMT+0200,5863.522,5864.500,5863.390,5864.019,0.0257
17.10.2024 11:10:00.000 GMT+0200,5864.244,5864.762,5864.244,5864.247,0.0148
17.10.2024 11:11:00.000 GMT+0200,5864.019,5864.509,5864.019,5864.259,0.0189
17.10.2024 11:12:00.000 GMT+0200,5864.019,5864.756,5864.013,5864.013,0.0297
17.10.2024 11:13:00.000 GMT+0200,5863.889,5863.889,5862.511,5862.767,0.0216
17.10.2024 11:14:00.000 GMT+0200,5862.529,5863.282,5862.507,5862.522,0.0283
17.10.2024 11:15:00.000 GMT+0200,5862.757,5862.769,5862.257,5862.751,0.0283
17.10.2024 11:16:00.000 GMT+0200,5863.004,5864.047,5863.004,5864.047,0.0527
17.10.2024 11:17:00.000 GMT+0200,5864.119,5864.369,5862.757,5863.001,0.0364
17.10.2024 11:18:00.000 GMT+0200,5862.766,5863.807,5862.754,5863.507,0.0459
17.10.2024 11:19:00.000 GMT+0200,5863.269,5863.797,5863.004,5863.506,0.0364
17.10.2024 11:20:00.000 GMT+0200,5863.861,5864.047,5863.491,5863.981,0.027
17.10.2024 11:21:00.000 GMT+0200,5864.252,5864.502,5863.241,5863.244,0.0472
17.10.2024 11:22:00.000 GMT+0200,5863.367,5864.047,5863.006,5863.753,0.0243
17.10.2024 11:23:00.000 GMT+0200,5863.491,5863.747,5863.253,5863.253,0.0054
17.10.2024 11:24:00.000 GMT+0200,5863.009,5863.506,5863.009,5863.481,0.0257
17.10.2024 11:25:00.000 GMT+0200,5863.604,5864.067,5863.481,5864.006,0.0297
17.10.2024 11:26:00.000 GMT+0200,5863.876,5864.009,5863.247,5863.741,0.0567
17.10.2024 11:27:00.000 GMT+0200,5863.512,5863.747,5863.266,5863.510,0.0121
17.10.2024 11:28:00.000 GMT+0200,5863.270,5863.760,5862.773,5863.032,0.0135
17.10.2024 11:29:00.000 GMT+0200,5862.764,5863.567,5862.289,5863.567,0.0257
17.10.2024 11:30:00.000 GMT+0200,5863.264,5863.279,5863.014,5863.032,0.0094
17.10.2024 11:31:00.000 GMT+0200,5862.779,5862.779,5862.042,5862.532,0.0121
17.10.2024 11:32:00.000 GMT+0200,5862.274,5862.543,5862.052,5862.052,0.0135
17.10.2024 11:33:00.000 GMT+0200,5861.914,5862.292,5861.789,5861.789,0.0176
17.10.2024 11:34:00.000 GMT+0200,5861.910,5862.039,5860.550,5860.790,0.0311
17.10.2024 11:35:00.000 GMT+0200,5861.040,5862.039,5860.787,5861.837,0.0459
17.10.2024 11:36:00.000 GMT+0200,5862.030,5863.267,5862.030,5863.264,0.027
17.10.2024 11:37:00.000 GMT+0200,5863.023,5863.282,5862.774,5863.273,0.0459
17.10.2024 11:38:00.000 GMT+0200,5863.207,5864.273,5863.017,5864.029,0.0203
17.10.2024 11:39:00.000 GMT+0200,5864.267,5864.577,5863.524,5864.577,0.027
17.10.2024 11:40:00.000 GMT+0200,5864.782,5865.077,5864.782,5865.017,0.0054
17.10.2024 11:41:00.000 GMT+0200,5864.773,5865.029,5863.774,5864.036,0.0189
17.10.2024 11:42:00.000 GMT+0200,5864.207,5864.526,5864.030,5864.264,0.0229
17.10.2024 11:43:00.000 GMT+0200,5864.033,5864.283,5863.783,5863.783,0.0311
17.10.2024 11:44:00.000 GMT+0200,5864.036,5864.764,5864.036,5864.520,0.0203
17.10.2024 11:45:00.000 GMT+0200,5864.400,5865.327,5864.271,5865.327,0.0283
17.10.2024 11:46:00.000 GMT+0200,5865.014,5865.282,5865.014,5865.264,0.0054
17.10.2024 11:47:00.000 GMT+0200,5865.029,5865.282,5864.773,5865.282,0.0176
17.10.2024 11:48:00.000 GMT+0200,5865.517,5866.022,5865.327,5865.754,0.0068
17.10.2024 11:49:00.000 GMT+0200,5866.010,5866.257,5865.270,5865.270,0.0108
17.10.2024 11:50:00.000 GMT+0200,5865.251,5866.001,5865.251,5866.001,0.0068
17.10.2024 11:51:00.000 GMT+0200,5865.817,5866.497,5865.744,5866.250,0.0121
17.10.2024 11:52:00.000 GMT+0200,5866.500,5866.506,5866.009,5866.500,0.0135
17.10.2024 11:53:00.000 GMT+0200,5866.427,5866.750,5866.259,5866.500,0.0135
